#1_tweetid	#2_tweet	#3_country_label	#4_province_label
TRAIN_6716	سبحان الله الحمدُ لله الله أكبر لا إله إلا الله	Syria	sy_Lattakia
TRAIN_6717	لديك أعداء ؟ عظيم.. هذا يعني أنك في احد الأيام وقفت مدافعاً عن شيء ما. ونستون تشرشل	Egypt	eg_Ismailia
TRAIN_6718	اللهم إني أسألك بأني أشهد أنك الله لا إله إلا أنت الأحد الصمد الذي لم يلد ولم يولد ولم يكن له كفواً أحد  URL 	Egypt	eg_Beni-Suef
TRAIN_6719	من ألبوم #عمرو_دياب الجديد	Morocco	ma_Tanger-Tetouan
TRAIN_6720	أمين يا ربّ العالمين.	Algeria	dz_Constantine
TRAIN_6721	احبه وعيني تدمع له	United_Arab_Emirates	ae_Dubai
TRAIN_6722	متى نريد في العيد	Oman	om_Ad-Dakhiliyah
TRAIN_6723	يااارب مساك جوري سناء	Algeria	dz_Biskra
TRAIN_6724	«لا أحد أغير من اللّه ولذلك حرّم الفواحش ما ظهر منها وما بطن. ولا شيء أحبّ إليه المدح من اللّه، ولذلك مدح نفسه» -- متفق عليه #Hadith #ﷺ	Egypt	eg_Qena
TRAIN_6725	"""\"" اللهم يا مقلب القلوب و الأبصار ، ثبت قلوبنا على دينك \"""""	Palestine	ps_Gaza-Strip
TRAIN_6726	{وله الكبرياء في السماوات والأرض وهو العزيز الحكيم} [الجاثية:37]  URL  …	Egypt	eg_Beni-Suef
TRAIN_6727	وَقَالَ ٱلرَّسولُ ياربِّ إِنَّ قَوْمِى ٱتَّخَذُواْ هَذا القُرأنَ مهْجوراً URL 	Sudan	sd_Khartoum
TRAIN_6728	يا حبيبي كُل شيء بِقَضااء ...	Libya	ly_Darnah
TRAIN_6729	جميع حالات استفادة الأهلي من التحكيم في الدوري المصري موسم 2016/2017 حتى الآن  URL 	Egypt	eg_Beni-Suef
TRAIN_6730	افاقت عند شط البحر .بأمواجه صبح عليها .. افاقت مبتسمة للكون .. للبحر .. للضياء .. للبهجة وتنظر للأفق من بعيد تترقب . صباح الخير URL 	Saudi_Arabia	sa_Asir
TRAIN_6731	دي بروين بن شرقي	Saudi_Arabia	sa_Najran
TRAIN_6732	الف حمد وشكر ليك يا رب	Egypt	eg_Dakahlia
TRAIN_6733	يا ثقل الأرض	United_Arab_Emirates	ae_Abu-Dhabi
TRAIN_6734	تايم لاين ممل !!	Egypt	eg_Luxor
TRAIN_6735	العــدل إنك تدفع ثمن غلطتك .. و الوجع إنك تدفع ثمن غلطة غيرك !!	Qatar	qa_Ar-Rayyan
TRAIN_6736	ما أحدثتَ بعدنا يا عادل	Oman	om_Musandam
TRAIN_6737	كما توجه سعادته بجزيل الشكر ووافر التقدير لسفير خادم الحرمين الشريفين لدى جمهورية جيبوتي الأستاذ عبدالعزيز بن عبدالله المطر على دعمه الكبير للمعهد وتذليله كافة العقبات التي تواجه أعماله وعلى متابعته المستمرة في تنفيذ أنشطته التعليمية والثقافية لخدمة الشعب الجيبوتي الشقيق	Djibouti	dj_Djibouti
TRAIN_6738	اللهم لك الحمد حتى ترضى و لك الحمد اذا رضيت و لك الحمد بعد الرضا  URL 	Saudi_Arabia	sa_Al-Quassim
TRAIN_6739	شكرا على كلامك ميما موفقة دكتورة	Libya	ly_Misrata
TRAIN_6740	”ولعلّك تنام الليلة على أمر قد يأست منه لِيوقِظك الله فرحاً بإنفراجه” .	Oman	om_Al-Batnah
TRAIN_6741	او في المقص العلوي علي طريقه اجويرو	Egypt	eg_South-Sinai
TRAIN_6742	تطبيق Battery Time على اندرويد لمراقبة إستخدام البطارية وتحسينها   URL / …	United_Arab_Emirates	ae_Ras-Al-Khaymah
TRAIN_6743	في اصلاح نفسك تسهيل لإصلاح غيرك ، وبصلاح الأفراد صلاح المجتمع .	Algeria	dz_El-Oued
TRAIN_6744	صباح الخير يومكمُ	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_6745	﴿ فَإنِّي قَرِيبٌ ﴾ أقصر كلمتين تحسسّك بالأمان .	Oman	om_Musandam
TRAIN_6746	اللهم بشرني بفرحة تسر خاطري للأبد	Kuwait	kw_Jahra
TRAIN_6747	من أجمل قواعد النجاح لا تنتظر المديح من الآخرين لكي تعرف قيمة نفسك بل اعرف قيمة نفسك حتى ولو لم يقدّرها الآخرون..	Algeria	dz_El-Oued
TRAIN_6748	الفجر في ريف اليمن  URL  …	Yemen	ye_Ibb
TRAIN_6749	لو كنتم تؤمنون بالله لما آذيتُمُونا ولو بكلمة ...	Jordan	jo_Zarqa
TRAIN_6750	صباح الخير لـ شخصي الذي يُضيء عتمتي و يرضي قلبي دائماً.	Syria	sy_As-Suwayda
TRAIN_6751	#ارفعوا_المعاناه_عن_جرخانا ابني شاب كان سندي وبعد اصابته اصبح يشعر انه عاله ويتذمر من تقافل السلطه وعدم اهتمامها بالجرحى الذي كان عندهم الاستعداد للتضحيه والفداء وماهكذا الدوله تكافى جرحاها	Yemen	ye_Aden
TRAIN_6752	تحتفل YEFE مؤسسة اليمن للتدريب بهدف التوظيف للمره الثانية على التوالي بتخرج متدربي برنامج…  URL 	Yemen	ye_Ibb
TRAIN_6753	لا يَعلمُ مافيّ القُلوبْ الا خلقُها // فَـ { يآ ربْ } فّرج هموماً آنتَ تَعلمُها	Egypt	eg_Sohag
TRAIN_6754	اللهم كما اذقتني مرارة فراقه، اذقني حلو اللقاء به في الفردوس الأعلى.	United_Arab_Emirates	ae_Ras-Al-Khaymah
TRAIN_6755	الجبهويين الحقيقيين استشهدوا عن الوطن و لم يبق منهم إلاّ اللصوص... تريد يا الأخ معوش إثارة شيئا ما من فعلتك هاته..	Algeria	dz_Constantine
TRAIN_6756	ما يفسده العالم تصلحه البليله  URL 	Egypt	eg_Beni-Suef
TRAIN_6757	موريتانيا.. نقابات طبية تهدد بالدخول في إضراب شامل   URL / …	Mauritania	mr_Nouakchott
TRAIN_6758	اوزيل قريب من تجديد عقده مع الأرسنال	Saudi_Arabia	sa_Najran
TRAIN_6759	أتعلم من انت ؟ ، أنت الامنية التي أغمض عينيء في نهاية كل يوم واتمنى لا تنتهي	Qatar	qa_Ar-Rayyan
TRAIN_6760	 USER   USER   USER  ستكوني دائما الجزء الأجمل في قلبي روعاتك كم هو جميلللللل	Iraq	iq_Baghdad
TRAIN_6761	الخوف يجعلها تتصرف بعدوانية وقسوة لتبتعد عن الناس، ثم تعود كالأطفال تبكي من الوحدة والحزن، هذا الخوف الذي يحتاج للطمأنينة أكثر من الحب .	Algeria	dz_El-Oued
TRAIN_6762	المبردع يشبه هذا الكائن URL 	Algeria	dz_Bouira
TRAIN_6763	رق قلبي تماما وهان فيه كل شئ .	Egypt	eg_Beni-Suef
TRAIN_6764	من يعتصم بحبل الله يفوز	Algeria	dz_Khenchela
TRAIN_6765	زوجة البرلمانى السابق الدكتور مصطفى النجار نستيقظ كل يوم بأمل جديد حتى إنتهاء اليوم و معه إنتهاء الأمل إلى متى ؟ #مصطفى_النجار_فين  USER   USER   USER .twitter.com/QZTh1sGEgm	Egypt	eg_Dakahlia
TRAIN_6766	نتيجة القرعه بالرقم القومي الزيتونالنخيلالمنطقه 33  URL 	Egypt	eg_Monufia
TRAIN_6767	 USER   USER  لا تخاف حبيبي انا ايضا عندي ثقة ان لوكا لن يخرج من الفريق هذا الصيف ^^ كلامي للاخ لان كثيرا يتم شتمه وتكذيبه	Iraq	iq_Ninawa
TRAIN_6768	أرقام مخيفة لنسبة العزوبية في #الجزائر chiffres affrayant de la proportion de célibat en #Algérie URL 	Algeria	dz_Constantine
TRAIN_6769	#برنامج_أحلى_صباح #حائل #السكن #عقارات #عقار ارسل ( عرضك / طلبك ) العقاري عبر الواتس اب مكتب دار طى للعقارات 0555905175 0505157040	Saudi_Arabia	sa_Ha'il
TRAIN_6770	هل لتبرديع علاقة بضعف في الحساب ام ضعف في التفرقة بين ارقام هاتف	Algeria	dz_Oran
TRAIN_6771	أهرب حيث شئت : ...﴿ إنّ إلى رَبِّكَ الرُّجْعى ﴾ ... - وأعمَل ماشئتَ فهناك كتابٌ : ﴿ لايُغادرُصغيرةً ولا كَبِيرَة ًإلا أَحصَاهَا ﴾ ..	Kuwait	kw_Hawalli
TRAIN_6772	ايها الاراذل الجبناء اتركوا العراق لاهله الشجعان طاح حظكم وحظ عمايمكم القذرة	Iraq	iq_Karbala
TRAIN_6773	من تعار من الليل فقال لا إله إلا الله وحده لا شريك له له الملك وله الحمد وهو على كل شيء قدير ٠٠٠ URL 	Saudi_Arabia	sa_Jizan
TRAIN_6774	"""\""بل الإنسان على نفسه بصيرة، ولو ألقى معاذيرَه\"" - القرآن"""	Oman	om_Musandam
TRAIN_6775	المنطقة جميلة جدا والطبيعة خلابة مثلها مثل مناطق زارزة وآراس ... تستحق الزيارة	Algeria	dz_Constantine
TRAIN_6776	أجمل شعور عند المهموم وصاحب الحاجة أن تتحقق دعوة كانت سراً بينهم وبين الله كانوا يناجون بها طويلاً يارب قر أعيننا بما نتمناه.	Syria	sy_Hama
TRAIN_6777	سبحانك اللهم وبحمدك اشهد ان لاإله إلا الله أستغفره وأتوب إليه  URL 	Egypt	eg_Port-Said
TRAIN_6778	إصدارات في طرابلس : صدى الإحساس ومدى الأحداث، جزئين  USER   URL  …	Lebanon	lb_North-Lebanon
TRAIN_6779	المفروض الاختيار يكون ايسكو	Iraq	iq_Ninawa
TRAIN_6780	ليست روسيا وحدها ضض هذا القرار الجائر .أ ترامب ليس له مايعطي لبيبي ياهو كل العالم يشهد بأن الجولان وهضبة الجولان ملك لسوريا وأرض من أراضي سورية العربية.العالم كل يعلم إلا أنت يا كاتب هذا الكلام.لسنعبيد لا لأترامبيت ولا لبي بي ياهو.لن نعترف بهم ولن نطبع معهم.	Morocco	ma_Meknes-Tafilalet
TRAIN_6781	٣ | رمضان : يا الله جبراً للقلوب، وتيسيراً للعسير، وبعداً عن كل مؤذٍ وأذى، وقرباً منك، وسكينة قلب، وهدوء بال، وحياة طيبة، وجنة عرض السماوات الأرض. #رمضان_كريم	Kuwait	kw_Jahra
TRAIN_6782	نتشرف باضافتكم snap:  URL   تم افتتاح حساب تطبيق دعاء في سناب شات لنشر الأدعية والصور او لأي استفسار386	Saudi_Arabia	sa_Al-Quassim
TRAIN_6783	الله عليك يا حبيب والديك  URL  …	Iraq	iq_Wasit
TRAIN_6784	يوجد تذاكر مجانية	Bahrain	bh_Capital
TRAIN_6785	انا عندى أجمل صاحبه في الدنيا  URL  …	Egypt	eg_Sohag
TRAIN_6786	#احمد_خالد_توفيق البقاء لله ونسأل الله العظيم رب العرش العظيم ان يغفر له ويرحمه ويسكنه فسيح جناته وجميع موتى المسلمين	Egypt	eg_Ismailia
TRAIN_6787	اتذكر جيدا اليوم الذي اعلن فيه رفع الحظر عن السودان .. بعدها بعدة ايام تفاجأت بخبر انتقدته جدا وغضبت جدا .. الا وهو ادراج شركة سوداتل في البورصة وقيامها بعمليات بيع وشراء .. كان الناتج هو خسارة فادحة حلت بالشركة وشركات اخرى على ما اعتقد لا علم لي بها.. ذيع خبر الخسارة في CNBC	Sudan	sd_Khartoum
TRAIN_6788	استغفر الله حتى يفيض القلب فرحاً وتملؤ الصحف أجراً .	Oman	om_Musandam
TRAIN_6789	أبق عينيك علي النور لتعبر كل هذا الظلام	Algeria	dz_Oran
TRAIN_6790	 USER  لا حول ولا قوة الا بالله	Oman	om_Ash-Sharqiyah
TRAIN_6791	الله يكون بالعون	Iraq	iq_Karbala
TRAIN_6792	ليست الأمرآض فَي الأجسآد فقَط .. بل فيِ آلأخلآق.. لذآ إذآ رأيت سيٌء الخلق فَإدعُ لهُ بِالشفآء و احمد الله الذي عآفآك ممآ إبتلاهـ	Morocco	ma_Marrakech-Tensift-Al-Haouz
TRAIN_6793	في أقصى درجات السعادة حاليا	Libya	ly_Tripoli
TRAIN_6794	غالي وغالي ئلسيد	Iraq	iq_Kirkuk
TRAIN_6795	ربنا قادر ع كل شئ	Egypt	eg_Ismailia
TRAIN_6796	 USER  قالها مورينهو الريال حين يكون سيئا يخسر لانه ليس هنالك من يساعده باعلكس يوجد من يظلمه اما كوكب زمردة فتأتيهم المساعدات وقت الشدة	Iraq	iq_Ninawa
TRAIN_6797	بلا شك تلك اللحظات هي احلا لحظات العمر كنا في غاية السعادة رحم الله تلك الأيام الجميلة ع الله تعود  URL 	Syria	sy_Hims
TRAIN_6798	امين واياك يارب	Algeria	dz_Batna
TRAIN_6799	ما عَلْمتُ مِنْهُ وما لم أعْلَمْ اللَّهُمَّ إنِّي أسألك من  URL 	Kuwait	kw_Jahra
TRAIN_6800	بارك الله فيك على التوضيح احسنت ..وأثنى فيك حرصك على اللغة العربية	Libya	ly_Tripoli
TRAIN_6801	سأشارك في انتخابات أعضاء مجلس الشورى للفترة التاسعة انطلاقا من مسؤولياتي الوطنية، وسوف انتخب ذوي الكفاءة والجدارة تعزيزا لأدوار مجلس الشورى بما يدعم مسيرة العمل الوطني ويسهم في دفع عجلة التنمية الشاملة. #صوتي_لعُمان	Oman	om_Ad-Dhahirah
TRAIN_6802	ثلاثه افلام سودانيه وصفت بالعمل السينمائي المتكامل  URL /%D8%B3%D9%8A%D9%86%D9%85%D8%A7/%D9%85%D9%86-%D8%A8%D8%B1%D9%84%D9%8A%D9%86-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D8%A8%D9%86%D8%AF%D9%82%D9%8A%D8%A9%E2%80%A6-%D8%A7%D9%84%D8%B3%D9%8A%D9%86%D9%85%D8%A7-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A%D8%A9-%D8%AA%D9%86%D8%AA%D9%81%D8%B6-%D8%AF%D9%88%D9%84%D9%8A%D8%A7-%D9%88%D8%AA%D8%AC%D8%B0%D8%A8-%D8%A7%D9%84%D8%A7%D9%87%D8%AA%D9%85%D8%A7%D9%85 …	Sudan	sd_Khartoum
TRAIN_6803	هى موضه... دلوقتي....لكن في أماكن معينة	Egypt	eg_Dakahlia
TRAIN_6804	رغمَ أنه كانَ يعلمْ تماماً أن السُّمَ الذي اعدهُ له صديقه المزيفْ سيقتلهَ،الأ انه تنأوله ،ليجعلهُ يعيشُ باقيّ حياتهِ في ندمٍ،عندما يعلم ذلك!	Sudan	sd_Khartoum
TRAIN_6805	كان يظن بالله أنه سيُرضيه ، فاعطاه الله ضعف ظنه	Syria	sy_Hims
TRAIN_6806	ماذا تقول عيونك عنك ؟ عيوني تقول بأني جريء  URL 	Algeria	dz_Biskra
TRAIN_6807	#فرنسا - الرئيس الفرنسى هولاند وتفجيرات باريس	Egypt	eg_Port-Said
TRAIN_6808	من يستهزء #بعيشة_الفقراء فليعلم بأن اطهر الخلق كان فقيراً.	United_Arab_Emirates	ae_Abu-Dhabi
TRAIN_6809	أصعب من الشوق كتمانه .. URL  …	Qatar	qa_Ar-Rayyan
TRAIN_6810	عن أبي هريرة رضي الله عنه  قال :قال #رسول_الله_ﷺ خير صفوف الرجال أولها وشرها آخرها وخير صفوف النساء آخرها وشرها أولها #صحيح_مسلم985	Algeria	dz_El-Oued
TRAIN_6811	بنى سويف فجرت  URL 	Lebanon	lb_South-Lebanon
TRAIN_6812	لمحت الثقب في سفينتك منذ اليوم الأول لكني غامرت بالإبحار معك..*	Saudi_Arabia	sa_Al-Quassim
